,energy_demand,solar_generation,wind_generation,total_renewable,temperature,energy_price,renewable_penetration,hour,day_of_week,month,is_weekend,is_business_hour,day_of_year,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2024-01-27 15:00:00,583.4721775898325,135.91374347240324,15.0,150.91374347240324,18.445050143892,54.54806321368848,25.864771152548787,15,5,1,1,0,27,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-27 16:00:00,579.626667968392,113.20509295382804,15.0,128.20509295382806,21.81072401882385,56.19164123949666,22.118563558020988,16,5,1,1,0,27,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-27 17:00:00,555.9033373101203,151.31084351129562,17.915121792024273,169.2259653033199,27.06297715510218,51.37006259605171,30.441617084395066,17,5,1,1,0,27,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-27 18:00:00,467.18186670071304,109.16003747531603,36.36396154829772,145.52399902361375,24.15926313738353,40.428400256689294,31.149325219174145,18,5,1,1,0,27,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-27 19:00:00,472.58861942124344,160.44883608453142,17.93408609415567,178.3829221786871,22.271562468902307,38.62654909122944,37.74591999213695,19,5,1,1,0,27,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-27 20:00:00,471.1300206662513,105.08158202600838,41.87556663042953,146.9571486564379,24.99080728923222,44.79369939841775,31.192482374317304,20,5,1,1,0,27,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-27 21:00:00,483.426232093466,142.6656661707488,29.36229933430592,172.02796550505474,24.732401235643177,41.89646566892972,35.58515324253126,21,5,1,1,0,27,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-27 22:00:00,441.8727874036619,89.69301238445277,41.03452429537013,130.7275366798229,19.284672554227598,38.39587069380581,29.584880627735966,22,5,1,1,0,27,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-27 23:00:00,438.5940568972559,26.816274842672314,73.60641113806842,100.42268598074074,23.616344371487767,47.73679929485501,22.89649948546055,23,5,1,1,0,27,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-28 00:00:00,416.3388708984872,0.0,84.43238593388509,84.43238593388509,22.17363364861115,38.09529679125946,20.279726884898913,0,6,1,1,0,28,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 01:00:00,449.5315524744946,0.0,80.21316679040946,80.21316679040946,22.58082970927047,49.28469282819977,17.843723393578824,1,6,1,1,0,28,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 02:00:00,462.6511363455356,0.0,66.94741624395918,66.94741624395918,23.333414898919198,45.77473590216305,14.47038837357547,2,6,1,1,0,28,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 03:00:00,489.0454466898854,2.752431372507732,35.01492398327706,37.76735535578479,20.335718497508896,60.78517468286664,7.722667823903471,3,6,1,1,0,28,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 04:00:00,488.4096919109654,2.786733913969015,81.63628783543437,84.42302174940339,16.097725327918848,45.76486783543933,17.285287975979248,4,6,1,1,0,28,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 05:00:00,496.3511608071825,0.0,59.85554001650885,59.85554001650885,13.17981020442588,57.10631403468561,12.059111520797051,5,6,1,1,0,28,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 06:00:00,433.62995808621315,0.0,33.481837604992265,33.481837604992265,19.586069892821598,49.76990896808836,7.72129254001761,6,6,1,1,0,28,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 07:00:00,537.5906654744873,8.59466403816195,70.70378835204748,79.29845239020943,13.958384619323073,54.729413598911556,14.750712295240314,7,6,1,1,0,28,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 08:00:00,612.649209488992,3.971200941871529,68.84202577587521,72.81322671774674,13.6633612928544,64.5397882465278,11.884978481973384,8,6,1,1,0,28,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 09:00:00,649.2591739889865,16.600520314788334,64.43318685483919,81.03370716962752,13.79169757707409,68.71824769940935,12.480949121098151,9,6,1,1,0,28,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 10:00:00,675.1909477757054,9.441025389932221,80.11143039445874,89.55245578439096,14.835519807857585,65.85064769213884,13.263278496165471,10,6,1,1,0,28,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 11:00:00,661.8833822155958,9.154344548479513,59.75464430875641,68.90898885723593,15.104141198061336,66.85007616033027,10.411046826190017,11,6,1,1,0,28,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 12:00:00,650.034120772344,0.0,60.651223898456934,60.651223898456934,15.488178695268035,70.88710428272736,9.330467733969662,12,6,1,1,0,28,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 13:00:00,628.4281803058369,57.81330765340742,58.4580195292462,116.27132718265362,16.988870555932596,56.093656451369526,18.501927638901854,13,6,1,1,0,28,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 14:00:00,626.1332154637721,61.649969849268096,24.685350082415205,86.3353199316833,19.56999616859651,62.22710227363262,13.788650370150926,14,6,1,1,0,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 15:00:00,603.1484382704151,69.15605802024655,47.173713287810905,116.32977130805745,20.101567437376104,67.8039275587141,19.287088206950184,15,6,1,1,0,28,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 16:00:00,576.1874186610676,123.55689314310385,88.29084214467966,211.8477352877835,21.20981114367418,43.52992944356057,36.76715742597624,16,6,1,1,0,28,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 17:00:00,530.6257370517,116.7191027546748,32.177379211203274,148.89648196587808,24.091003851531585,51.616333883861444,28.060546552677067,17,6,1,1,0,28,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 18:00:00,488.4774779570822,106.24924164423922,18.322434088234864,124.57167573247409,24.32170069689343,44.632727916319375,25.502030565146956,18,6,1,1,0,28,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 19:00:00,548.1421742717446,122.57169073238984,25.945823573197572,148.5175143055874,28.439043643928294,51.48960143100715,27.094706679504473,19,6,1,1,0,28,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 20:00:00,508.4161649014598,160.41593522205898,75.57296193678502,235.988897158844,20.333563092242485,41.96306707178865,46.416481900134485,20,6,1,1,0,28,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 21:00:00,565.4559779224445,104.48700975435825,51.70034870183875,156.187358456197,27.614071370607842,54.3137321521736,27.621488595814082,21,6,1,1,0,28,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 22:00:00,553.1201238741402,66.76223101440618,89.67767226348502,156.4399032778912,27.3238255167304,49.06726057918657,28.283169699587418,22,6,1,1,0,28,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-28 23:00:00,478.4033180686439,40.39072127364446,106.87428979828142,147.26501107192587,19.731362931331493,49.08048461593636,30.782606539278955,23,6,1,1,0,28,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-29 00:00:00,460.8962091577899,0.0,53.562302512489715,53.562302512489715,22.101963212997184,48.965380970774476,11.621337179224318,0,0,1,0,0,29,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 01:00:00,523.2114392176501,6.129943800324076,39.34172969262489,45.471673492948966,20.597370939781428,58.476637813268795,8.690879075759899,1,0,1,0,0,29,0.25881904510252074,0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 02:00:00,524.6401635868018,0.0,104.08923560653172,104.08923560653172,16.972315011722245,52.79092359467983,19.84011953924876,2,0,1,0,0,29,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 03:00:00,472.1668298934342,15.561560594215464,99.12944656462432,114.69100715883978,16.67879075536101,42.3816779136112,24.290356691240888,3,0,1,0,0,29,0.7071067811865476,0.7071067811865476,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 04:00:00,534.8615413637679,0.0,55.70249412881249,55.70249412881249,14.566186710226228,57.05828795855818,10.41437639856935,4,0,1,0,0,29,0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 05:00:00,536.8306994603763,0.0,17.904100772157285,17.904100772157285,19.049238600885847,62.37720036653712,3.335148453721916,5,0,1,0,0,29,0.9659258262890683,0.25881904510252074,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 06:00:00,524.1634600040826,2.961695119533928,67.47652478659458,70.43821990612851,16.462542764746175,54.07616088040715,13.43821637349156,6,0,1,0,0,29,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 07:00:00,605.31300440841,4.674513331482479,75.66340269674453,80.337916028227,16.534893633411794,69.82028073438791,13.272127881465817,7,0,1,0,0,29,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 08:00:00,715.2940412419355,0.0,61.04661920859984,61.04661920859984,15.230682529244357,72.90887118253497,8.534478925982262,8,0,1,0,1,29,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 09:00:00,748.3842936587547,0.0,49.70503861438712,49.70503861438712,11.733679900989017,83.40619890885804,6.641646415558185,9,0,1,0,1,29,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 10:00:00,787.4562602606105,3.2844006826209324,98.19318650458511,101.47758718720604,13.542145445891705,81.16724674678682,12.886758580549195,10,0,1,0,1,29,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 11:00:00,784.0296941744734,0.0,68.46739238550423,68.46739238550423,16.523446836494436,81.51464377538412,8.732755008417817,11,0,1,0,1,29,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 12:00:00,792.6844669220887,11.145450063479247,136.43788526018017,147.5833353236594,14.343082783373994,71.91448599828621,18.618169206306025,12,0,1,0,1,29,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 13:00:00,792.2722681430087,58.23736076757806,138.0976913870264,196.33505215460445,19.660420990887538,67.28895563766511,24.7812601865758,13,0,1,0,1,29,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 14:00:00,727.3037915408052,94.81910316147346,118.36755445762714,213.1866576191006,19.306687604841617,59.857811494520924,29.311913412064182,14,0,1,0,1,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 15:00:00,752.3910815484503,94.25631924282156,144.52366890667662,238.7799881494982,20.590611056673815,56.00388549405642,31.73615344537041,15,0,1,0,1,29,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 16:00:00,689.5697918730341,147.2298102421399,123.75419375359431,270.9840039957342,24.20925833756487,48.848182510332116,39.29754568564812,16,0,1,0,1,29,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 17:00:00,648.7272704213394,131.78563153771867,115.56851696557942,247.3541485032981,24.918505711249253,45.6898826457132,38.12914298217262,17,0,1,0,1,29,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 18:00:00,610.2650801737082,114.84273524283418,131.92900553246892,246.7717407753031,24.261558492226357,50.38695894937366,40.43681160735284,18,0,1,0,1,29,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 19:00:00,616.6338130195854,155.3351712495369,108.39330803818659,263.7284792877235,27.90155296562079,47.14592055035085,42.76905899731239,19,0,1,0,0,29,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 20:00:00,547.089050344608,162.68430194666757,168.13837188600425,330.82267383267185,23.62521174595809,42.357922296596385,60.469620736201655,20,0,1,0,0,29,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 21:00:00,576.4092958604441,140.66378059975,149.89290477591848,290.5566853756685,26.814764572780824,41.766495854625845,50.408049880933206,21,0,1,0,0,29,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 22:00:00,565.3804981501745,58.21980786883101,120.3796820134557,178.59948988228672,26.169693339801285,49.17900369679127,31.589255460107452,22,0,1,0,0,29,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-29 23:00:00,511.8551164214792,53.291527205948356,164.53864392478843,217.8301711307368,23.410886209649192,44.38204099638741,42.55699789691423,23,0,1,0,0,29,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-30 00:00:00,531.2059353171605,0.0,187.21273930894398,187.21273930894398,23.590021546084003,42.56703163362644,35.24296828445021,0,1,1,0,0,30,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2024-01-30 01:00:00,570.4402110594964,1.7544186976034886,114.10635332679016,115.86077202439364,18.988442619444292,55.777952869611404,20.310765226245504,1,1,1,0,0,30,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2024-01-30 02:00:00,556.1170562999117,6.3348744831045405,150.05099125755254,156.38586574065707,21.785809540013574,52.21429553939784,28.12103386671147,2,1,1,0,0,30,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2024-01-30 03:00:00,574.251627274969,0.0,144.19923981477334,144.19923981477334,18.015036958098666,49.04161105045118,25.110810830271518,3,1,1,0,0,30,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2024-01-30 04:00:00,596.6732967398625,6.819749147463605,128.70303959524773,135.52278874271133,15.892309460561691,65.40481748814277,22.713064164793103,4,1,1,0,0,30,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2024-01-30 05:00:00,551.3723064462133,0.0,117.27405100188847,117.27405100188847,17.793133266154264,53.495522832765246,21.26948517921776,5,1,1,0,0,30,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2024-01-30 06:00:00,580.8964272248506,11.616941593460483,104.58240631630989,116.19934790977037,13.33291569780762,56.895676283234806,20.00345370772826,6,1,1,0,0,30,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2024-01-30 07:00:00,710.4076346408749,0.11319411972606634,132.0803570648346,132.19355118456068,11.325277951138242,71.59204244065619,18.60812648098681,7,1,1,0,0,30,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
